A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.000366,0.012322,1.006988,-700.000000,700.000000,-420.000000
0.000000,0.013176,1.005890,-560.000000,700.000000,-420.000000
0.000366,0.012322,1.005524,-420.000000,560.000000,-140.000000
-0.001708,0.012322,1.006500,-420.000000,280.000000,0.000000
-0.000610,0.013786,1.005036,-420.000000,140.000000,-140.000000
0.000610,0.012200,1.006378,-280.000000,0.000000,-280.000000
0.000122,0.013420,1.008086,-280.000000,0.000000,-420.000000
-0.000122,0.011590,1.006744,-280.000000,280.000000,-280.000000
0.001952,0.013542,1.008818,-280.000000,420.000000,-140.000000
0.001586,0.012566,1.008940,-560.000000,560.000000,-140.000000
0.000122,0.012810,1.004914,-700.000000,280.000000,0.000000
-0.000122,0.012566,1.005890,-700.000000,140.000000,0.000000
0.001342,0.011590,1.006622,-560.000000,-140.000000,0.000000
0.001342,0.013298,1.004182,-420.000000,-280.000000,140.000000
0.001342,0.011712,1.004182,-420.000000,-280.000000,140.000000
-0.001586,0.013786,1.005280,-700.000000,-140.000000,280.000000
0.000610,0.013054,1.006378,-840.000000,-280.000000,280.000000
0.001220,0.014640,1.006378,-840.000000,-420.000000,280.000000
0.001098,0.013664,1.004304,-700.000000,-420.000000,280.000000
0.000366,0.011590,1.002474,-700.000000,-280.000000,140.000000
0.000488,0.013542,1.006134,-980.000000,-140.000000,-140.000000
0.001220,0.014762,1.004182,-980.000000,0.000000,-280.000000
0.001708,0.014274,1.003816,-840.000000,-140.000000,-140.000000
0.001342,0.013176,1.004426,-700.000000,-140.000000,0.000000
0.002806,0.012810,1.004304,-560.000000,0.000000,280.000000
0.001098,0.013420,1.006500,-700.000000,280.000000,280.000000
0.000488,0.014274,1.003938,-840.000000,420.000000,140.000000
0.001220,0.013054,1.004182,-700.000000,280.000000,-140.000000
0.001952,0.013786,1.005402,-700.000000,280.000000,-280.000000
0.001708,0.014152,1.006500,-560.000000,420.000000,-280.000000
0.001830,0.012444,1.005036,-700.000000,420.000000,-280.000000
0.002196,0.012078,1.007354,-840.000000,280.000000,-140.000000
-0.000244,0.012200,1.005280,-980.000000,140.000000,0.000000
0.001586,0.012322,1.006134,-980.000000,0.000000,140.000000
0.000976,0.013298,1.006012,-980.000000,0.000000,140.000000
0.001464,0.014030,1.006622,-980.000000,140.000000,-140.000000
0.000122,0.012078,1.005158,-840.000000,280.000000,-280.000000
0.001342,0.012932,1.005402,-840.000000,140.000000,-280.000000
0.000488,0.013664,1.005036,-840.000000,0.000000,-140.000000
-0.000732,0.011956,1.004670,-700.000000,0.000000,0.000000
-0.001098,0.011956,1.005158,-840.000000,140.000000,-140.000000
-0.001464,0.012810,1.006500,-840.000000,420.000000,-280.000000
-0.001830,0.012444,1.003206,-700.000000,700.000000,-280.000000
-0.001586,0.013298,1.006500,-560.000000,560.000000,-280.000000
-0.001220,0.011956,1.003938,-420.000000,280.000000,-280.000000
-0.001586,0.013054,1.003694,-560.000000,0.000000,-280.000000
-0.002074,0.012688,1.004792,-700.000000,-140.000000,-280.000000
-0.001952,0.012688,1.005158,-700.000000,-280.000000,-420.000000
-0.002440,0.012444,1.005036,-700.000000,-280.000000,-280.000000
-0.001708,0.012810,1.005890,-700.000000,-420.000000,0.000000
-0.001342,0.012200,1.005524,-700.000000,-420.000000,0.000000
-0.002684,0.011224,1.005768,-560.000000,-280.000000,-140.000000
-0.003050,0.013298,1.003694,-560.000000,-140.000000,-140.000000
-0.003050,0.012200,1.005524,-560.000000,140.000000,-140.000000
-0.002684,0.011956,1.006622,-840.000000,420.000000,-140.000000
-0.003416,0.011346,1.006866,-840.000000,420.000000,-140.000000
-0.004026,0.011224,1.004426,-840.000000,140.000000,-140.000000
-0.005002,0.010980,1.004548,-700.000000,0.000000,0.000000
-0.002440,0.011468,1.004792,-700.000000,-140.000000,0.000000
-0.004392,0.012078,1.005280,-700.000000,-140.000000,140.000000
-0.004636,0.011102,1.005524,-560.000000,140.000000,140.000000
-0.005002,0.010004,1.004792,-280.000000,420.000000,0.000000
-0.003294,0.012322,1.004182,-140.000000,420.000000,-140.000000
-0.003904,0.010492,1.004426,-280.000000,280.000000,-280.000000
-0.005490,0.009638,1.005524,-420.000000,140.000000,-140.000000
-0.005978,0.009394,1.004670,-420.000000,280.000000,0.000000
-0.005856,0.011224,1.005280,-420.000000,420.000000,140.000000
-0.004514,0.011346,1.005646,-420.000000,560.000000,140.000000
-0.004026,0.010614,1.005158,-560.000000,560.000000,140.000000
-0.003294,0.011834,1.004304,-560.000000,420.000000,280.000000
-0.004148,0.011712,1.006622,-700.000000,280.000000,280.000000
-0.004026,0.012444,1.008330,-700.000000,140.000000,140.000000
-0.004880,0.010248,1.005036,-560.000000,140.000000,0.000000
-0.003782,0.011346,1.005402,-420.000000,280.000000,0.000000
-0.004148,0.012322,1.006866,-560.000000,280.000000,140.000000
-0.004270,0.012200,1.006744,-700.000000,140.000000,0.000000
-0.005612,0.012078,1.005158,-560.000000,0.000000,-140.000000
-0.003538,0.012078,1.007842,-560.000000,140.000000,-280.000000
-0.003904,0.013908,1.006988,-420.000000,280.000000,-280.000000
-0.004758,0.013176,1.006012,-560.000000,140.000000,-280.000000
-0.003416,0.012444,1.006622,-840.000000,0.000000,-280.000000
-0.004270,0.013176,1.003328,-980.000000,0.000000,-280.000000
-0.002806,0.012444,1.005768,-980.000000,0.000000,-140.000000
-0.003904,0.015128,1.005768,-840.000000,140.000000,140.000000
-0.003294,0.012810,1.003084,-700.000000,420.000000,140.000000
-0.002806,0.012322,1.004914,-420.000000,700.000000,0.000000
-0.002074,0.013054,1.003938,-280.000000,700.000000,-140.000000
-0.002928,0.013420,1.005158,-140.000000,560.000000,-140.000000
-0.003782,0.013664,1.006012,-280.000000,140.000000,0.000000
-0.003416,0.013542,1.004670,-700.000000,-140.000000,0.000000
-0.002440,0.012810,1.005646,-840.000000,0.000000,-140.000000
-0.001586,0.012932,1.005890,-700.000000,140.000000,-280.000000
-0.001464,0.014152,1.005768,-700.000000,280.000000,-280.000000
-0.000610,0.013908,1.006744,-560.000000,280.000000,-140.000000
-0.001952,0.015128,1.005402,-700.000000,280.000000,0.000000
-0.001098,0.014884,1.004304,-700.000000,280.000000,140.000000
-0.000488,0.015006,1.005402,-700.000000,280.000000,140.000000
0.000366,0.012932,1.005768,-840.000000,420.000000,140.000000
0.000976,0.014762,1.005524,-840.000000,420.000000,0.000000
0.000000,0.013908,1.005646,-700.000000,280.000000,-140.000000
-0.000366,0.014640,1.005646,-560.000000,140.000000,-140.000000
0.001464,0.015738,1.005646,-420.000000,140.000000,0.000000
0.002928,0.013542,1.002840,-280.000000,0.000000,0.000000
0.001952,0.015128,1.004792,-420.000000,0.000000,0.000000
-0.000122,0.014274,1.005280,-560.000000,140.000000,140.000000
0.000854,0.014762,1.004914,-700.000000,280.000000,140.000000
0.000244,0.015860,1.005402,-700.000000,560.000000,140.000000
0.001830,0.016958,1.004426,-700.000000,700.000000,-140.000000
0.000610,0.015006,1.004548,-700.000000,700.000000,-280.000000
0.002562,0.015372,1.004426,-700.000000,560.000000,-280.000000
0.001952,0.014762,1.005524,-700.000000,420.000000,-140.000000
0.001342,0.014030,1.006256,-560.000000,140.000000,-140.000000
0.003416,0.015250,1.004548,-420.000000,0.000000,0.000000
0.003172,0.014396,1.004060,-280.000000,0.000000,0.000000
0.003660,0.014518,1.005036,-420.000000,140.000000,0.000000
0.002684,0.014640,1.005890,-560.000000,280.000000,0.000000
0.000610,0.013542,1.004182,-700.000000,280.000000,-140.000000
-0.000122,0.014762,1.006744,-840.000000,280.000000,-280.000000
0.001220,0.015860,1.003816,-840.000000,280.000000,-280.000000
0.001464,0.014884,1.005402,-700.000000,280.000000,-280.000000
0.003904,0.015128,1.003694,-560.000000,140.000000,-280.000000
0.001098,0.013786,1.004304,-560.000000,140.000000,-280.000000
0.000488,0.015372,1.006744,-700.000000,140.000000,-280.000000
-0.000854,0.015494,1.006256,-700.000000,140.000000,-140.000000
0.000854,0.014640,1.004914,-700.000000,420.000000,0.000000
-0.000122,0.013542,1.005524,-840.000000,560.000000,0.000000
0.000244,0.013664,1.005280,-840.000000,560.000000,-140.000000
0.001708,0.014152,1.004304,-840.000000,420.000000,-280.000000
0.000488,0.012688,1.006988,-700.000000,420.000000,-280.000000
0.000854,0.013298,1.006500,-700.000000,420.000000,-280.000000
0.000488,0.013176,1.004792,-700.000000,280.000000,-140.000000
0.000366,0.016592,1.005524,-700.000000,0.000000,-140.000000
0.000610,0.013908,1.004670,-700.000000,-140.000000,-140.000000
-0.000732,0.012688,1.005158,-700.000000,-280.000000,-140.000000
-0.000610,0.013542,1.005890,-700.000000,-280.000000,-140.000000
-0.001098,0.013054,1.005524,-700.000000,-280.000000,-140.000000
-0.001586,0.012200,1.005646,-700.000000,0.000000,0.000000
0.000244,0.012688,1.004914,-420.000000,140.000000,140.000000
-0.000976,0.012932,1.005402,-280.000000,280.000000,140.000000
-0.002196,0.011468,1.005768,-280.000000,420.000000,0.000000
-0.002562,0.010736,1.004304,-280.000000,420.000000,0.000000
-0.000610,0.012810,1.004792,-420.000000,420.000000,140.000000
-0.001342,0.012078,1.005768,-560.000000,420.000000,140.000000
-0.002440,0.012444,1.005036,-840.000000,140.000000,0.000000
-0.001952,0.011102,1.005158,-980.000000,-140.000000,-140.000000
-0.002562,0.010980,1.006622,-980.000000,-280.000000,-280.000000
-0.002684,0.011346,1.005280,-700.000000,-140.000000,-140.000000
-0.001952,0.011590,1.006866,-420.000000,140.000000,0.000000
-0.002928,0.011102,1.003938,-280.000000,280.000000,140.000000
-0.002928,0.011590,1.004670,-280.000000,140.000000,140.000000
-0.002806,0.012078,1.005768,-560.000000,0.000000,0.000000
-0.002318,0.011102,1.004548,-700.000000,0.000000,0.000000
