A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
0.016592,-0.994544,-0.058560,,,
0.018056,-0.993568,-0.063928,,,
0.018544,-0.990640,-0.065392,,,
0.019032,-0.990152,-0.062952,,,
0.020008,-0.993080,-0.061976,,,
0.018544,-0.991616,-0.058072,,,
0.021472,-0.992104,-0.057096,,,
0.019520,-0.991616,-0.059048,,,
0.020984,-0.990640,-0.058072,,,
0.020984,-0.991616,-0.062464,,,
0.018544,-0.990640,-0.058560,,,
0.018056,-0.991128,-0.055632,,,
0.015616,-0.988688,-0.057096,,,
0.018056,-0.993080,-0.060512,,,
0.015616,-0.993080,-0.063928,,,
0.015128,-0.990152,-0.059536,,,
0.020008,-0.996496,-0.061488,,,
0.015616,-0.996008,-0.064416,,,
0.019520,-0.993080,-0.061976,,,
0.021472,-0.992104,-0.060512,,,
0.018544,-0.993568,-0.068320,,,
0.020008,-0.997960,-0.062952,,,
0.020984,-1.000400,-0.057096,,,
0.020496,-0.996008,-0.063440,,,
0.020984,-0.994544,-0.061488,,,
0.021960,-0.996008,-0.061000,,,
0.016104,-0.996008,-0.064416,,,
0.014640,-0.999424,-0.062952,,,
0.020008,-0.993080,-0.062464,,,
0.015616,-0.996496,-0.061976,,,
0.014152,-0.994544,-0.061976,,,
0.016592,-0.993568,-0.060512,,,
0.017568,-1.001864,-0.056120,,,
0.018544,-0.996008,-0.058560,,,
0.018056,-0.999424,-0.058560,,,
0.018056,-1.000888,-0.060024,,,
0.012688,-0.995520,-0.060512,,,
0.013664,-1.000400,-0.063928,,,
0.022448,-0.995032,-0.068808,,,
0.016104,-0.996008,-0.061488,,,
0.017080,-1.000888,-0.060024,,,
0.018544,-0.995032,-0.061488,,,
0.014152,-1.002840,-0.060512,,,
0.017080,-1.001376,-0.059536,,,
0.014152,-0.998448,-0.059536,,,
0.014152,-1.000400,-0.068320,,,
0.013664,-0.999424,-0.061976,,,
0.012200,-1.002840,-0.058560,,,
0.014152,-1.000400,-0.059048,,,
0.014152,-1.002840,-0.058072,,,
0.011224,-1.004304,-0.063928,,,
0.011712,-0.997960,-0.067344,,,
0.013664,-0.997960,-0.067832,,,
0.009760,-1.003328,-0.063928,,,
0.009760,-1.000888,-0.061976,,,
0.011712,-1.000400,-0.060024,,,
0.012200,-1.006256,-0.064904,,,
0.015128,-1.006256,-0.062952,,,
0.013176,-1.001376,-0.061488,,,
0.013176,-1.004792,-0.060024,,,
0.012200,-1.000400,-0.060024,,,
0.007808,-1.002840,-0.062464,,,
0.006344,-1.008696,-0.062952,,,
0.013176,-1.005768,-0.060024,,,
0.011224,-1.004792,-0.060512,,,
0.012200,-1.006256,-0.057584,,,
0.010248,-1.006256,-0.052704,,,
0.010248,-1.001864,-0.060512,,,
0.009760,-1.009672,-0.060512,,,
0.011224,-1.003816,-0.061488,,,
0.013176,-1.005768,-0.060024,,,
0.004392,-1.014064,-0.057096,,,
0.007320,-1.006744,-0.061488,,,
0.008296,-1.006744,-0.061000,,,
0.007320,-1.011624,-0.061000,,,
0.005368,-1.011136,-0.060024,,,
0.007808,-1.009672,-0.061488,,,
0.010248,-1.011136,-0.057584,,,
0.002928,-1.007720,-0.057096,,,
0.001952,-1.008696,-0.061976,,,
0.003416,-1.012112,-0.061488,,,
0.002440,-1.007720,-0.062464,,,
0.002440,-1.008208,-0.056608,,,
0.005856,-1.013088,-0.053192,,,
0.000000,-1.016016,-0.055144,,,
0.001464,-1.011624,-0.057096,,,
0.005856,-1.011624,-0.060024,,,
0.000488,-1.015528,-0.061000,,,
0.006344,-1.014064,-0.061976,,,
0.003904,-1.016016,-0.061000,,,
0.004392,-1.017480,-0.059536,,,
0.007808,-1.019432,-0.060512,,,
0.008784,-1.016504,-0.060512,,,
0.008296,-1.019920,-0.058560,,,
0.005856,-1.021384,-0.061976,,,
0.002440,-1.014064,-0.061976,,,
0.003416,-1.012600,-0.055632,,,
0.000488,-1.016016,-0.058072,,,
0.003904,-1.016992,-0.064416,,,
0.006344,-1.015040,-0.066368,,,
0.005856,-1.018944,-0.061976,,,
0.007320,-1.016016,-0.062464,,,
0.000488,-1.018456,-0.060512,,,
0.002928,-1.016992,-0.059048,,,
0.004880,-1.013088,-0.061976,,,
-0.000976,-1.017480,-0.060512,,,
0.002440,-1.017480,-0.061488,,,
0.011712,-1.017480,-0.062952,,,
0.009272,-1.017480,-0.065880,,,
0.008296,-1.017968,-0.063440,,,
0.008784,-1.020408,-0.060512,,,
0.008296,-1.017968,-0.060024,,,
0.005368,-1.018944,-0.061488,,,
0.004392,-1.023824,-0.060512,,,
0.005856,-1.018456,-0.063928,,,
0.006344,-1.019920,-0.063928,,,
0.007320,-1.019920,-0.059536,,,
0.005368,-1.017480,-0.063928,,,
0.004392,-1.024312,-0.060512,,,
0.004880,-1.025288,-0.058560,,,
0.011224,-1.026264,-0.062952,,,
0.008784,-1.022360,-0.063440,,,
0.004880,-1.023336,-0.063928,,,
0.009760,-1.028216,-0.060024,,,
0.009760,-1.020896,-0.059536,,,
0.009760,-1.021872,-0.061000,,,
0.008296,-1.024312,-0.054168,,,
0.010248,-1.027240,-0.051240,,,
0.004880,-1.024800,-0.057096,,,
0.005856,-1.022360,-0.056608,,,
0.012688,-1.027240,-0.055144,,,
0.009272,-1.026264,-0.059048,,,
0.010736,-1.025288,-0.062952,,,
0.008296,-1.021872,-0.060024,,,
0.008784,-1.024800,-0.054168,,,
0.014152,-1.025776,-0.062952,,,
0.011712,-1.021872,-0.063928,,,
0.007808,-1.028704,-0.061488,,,
0.009272,-1.027240,-0.058560,,,
0.007808,-1.025288,-0.053680,,,
0.010248,-1.025776,-0.057584,,,
0.009760,-1.025288,-0.063928,,,
0.007808,-1.032120,-0.065392,,,
0.009272,-1.026752,-0.061976,,,
0.004392,-1.020896,-0.059536,,,
0.008784,-1.028704,-0.060512,,,
0.011712,-1.027728,-0.061976,,,
0.011224,-1.025288,-0.060512,,,
0.011712,-1.028216,-0.059048,,,
0.007808,-1.025288,-0.061000,,,
0.013176,-1.030168,-0.061488,,,
0.014640,-1.032608,-0.057584,,,
0.007320,-1.027728,-0.061488,,,
0.010736,-1.027240,-0.067344,,,
0.018056,-1.026752,-0.061488,,,
0.007808,-1.026264,-0.056608,,,
0.006344,-1.027240,-0.063440,,,
0.012200,-1.022848,-0.062464,,,
0.009272,-1.024312,-0.059536,,,
0.012688,-1.026264,-0.055144,,,
0.011712,-1.028704,-0.058072,,,
0.010736,-1.026752,-0.060024,,,
0.008296,-1.029192,-0.057096,,,
0.004392,-1.028216,-0.054656,,,
0.006344,-1.022848,-0.055144,,,
0.009272,-1.023824,-0.060512,,,
0.009760,-1.022848,-0.054656,,,
0.007808,-1.031144,-0.059048,,,
0.009272,-1.025288,-0.059536,,,
0.010248,-1.024312,-0.053680,,,
0.005856,-1.023336,-0.060024,,,
0.007808,-1.026752,-0.058560,,,
0.004392,-1.031632,-0.057584,,,
-0.000976,-1.026752,-0.055144,,,
0.001464,-1.028704,-0.054168,,,
0.008784,-1.026264,-0.059048,,,
0.008296,-1.024312,-0.055632,,,
0.004392,-1.029680,-0.055632,,,
0.008784,-1.033096,-0.054656,,,
0.007808,-1.027240,-0.050264,,,
0.006832,-1.029680,-0.053192,,,
0.005856,-1.031144,-0.055144,,,
0.010736,-1.026752,-0.058072,,,
0.007808,-1.024312,-0.059536,,,
0.003904,-1.025776,-0.051728,,,
0.009272,-1.024800,-0.052216,,,
0.005856,-1.026752,-0.052704,,,
0.008784,-1.027728,-0.051728,,,
0.007808,-1.022360,-0.050752,,,
0.002440,-1.022360,-0.055632,,,
0.007320,-1.025776,-0.056120,,,
0.007808,-1.026264,-0.053680,,,
0.008784,-1.024312,-0.056120,,,
0.006344,-1.026752,-0.051728,,,
0.003416,-1.027240,-0.053680,,,
0.009760,-1.026752,-0.055632,,,
0.008296,-1.028216,-0.057096,,,
0.003904,-1.028216,-0.061000,,,
0.004880,-1.027728,-0.058560,,,
0.004880,-1.022360,-0.058560,,,
0.008296,-1.017480,-0.058560,,,
0.006832,-1.024800,-0.049288,,,
0.003904,-1.024312,-0.051728,,,
0.006344,-1.024312,-0.058072,,,
0.006344,-1.025288,-0.053680,,,
0.007320,-1.018944,-0.051240,,,
0.005368,-1.025288,-0.059536,,,
0.002440,-1.027728,-0.057584,,,
0.002928,-1.020408,-0.052704,,,
0.003416,-1.025288,-0.055632,,,
0.004880,-1.032120,-0.055632,,,
0.007808,-1.025288,-0.057584,,,
0.009272,-1.022360,-0.058560,,,
0.006344,-1.022848,-0.056120,,,
0.004880,-1.023336,-0.057096,,,
0.006832,-1.023336,-0.055632,,,
0.002440,-1.023336,-0.050264,,,
0.003416,-1.030168,-0.051728,,,
0.006344,-1.025776,-0.057096,,,
0.003904,-1.024312,-0.057584,,,
0.007808,-1.027728,-0.052216,,,
0.000976,-1.023824,-0.053680,,,
0.001464,-1.025288,-0.053680,,,
0.012200,-1.022360,-0.050264,,,
0.004880,-1.020408,-0.051240,,,
0.003904,-1.023336,-0.050752,,,
0.010248,-1.023824,-0.050752,,,
0.006832,-1.021872,-0.049776,,,
0.003904,-1.024800,-0.052216,,,
0.006344,-1.025288,-0.054168,,,
0.005368,-1.025288,-0.051728,,,
0.006344,-1.022360,-0.052216,,,
0.008784,-1.022848,-0.048800,,,
0.009760,-1.023336,-0.048312,,,
0.008784,-1.019920,-0.050752,,,
0.009760,-1.022360,-0.046360,,,
0.009760,-1.023824,-0.049288,,,
0.010736,-1.025288,-0.050752,,,
0.010736,-1.024800,-0.051728,,,
0.005856,-1.026752,-0.051240,,,
0.011224,-1.028216,-0.050264,,,
0.011712,-1.020408,-0.045384,,,
0.008784,-1.022360,-0.044408,,,
0.008296,-1.027728,-0.053680,,,
0.009272,-1.026264,-0.047336,,,
0.008784,-1.024312,-0.044408,,,
0.012200,-1.020896,-0.048800,,,
0.010736,-1.022848,-0.048312,,,
0.011712,-1.022360,-0.047336,,,
0.010736,-1.025288,-0.048312,,,
0.008296,-1.026752,-0.045872,,,
0.010736,-1.019920,-0.040504,,,
0.010736,-1.016992,-0.044408,,,
0.015128,-1.022848,-0.040504,,,
0.007808,-1.024800,-0.039528,,,
0.008296,-1.024312,-0.040504,,,
0.014152,-1.028216,-0.035624,,,
0.007320,-1.023336,-0.040504,,,
0.010248,-1.024312,-0.043920,,,
0.014152,-1.026752,-0.040992,,,
0.006344,-1.023824,-0.036112,,,
0.011712,-1.020408,-0.037088,,,
0.014640,-1.022360,-0.043920,,,
0.009760,-1.026264,-0.043432,,,
0.008296,-1.022360,-0.040016,,,
0.012200,-1.024312,-0.040016,,,
0.011224,-1.026752,-0.040992,,,
0.014152,-1.023824,-0.045872,,,
0.014152,-1.025288,-0.043432,,,
0.006832,-1.027728,-0.039528,,,
0.009760,-1.022360,-0.037088,,,
0.009760,-1.021872,-0.035624,,,
0.012200,-1.025288,-0.039528,,,
0.012688,-1.020408,-0.044896,,,
0.010248,-1.019432,-0.043920,,,
0.012688,-1.024312,-0.043920,,,
0.015616,-1.021872,-0.040504,,,
0.011224,-1.022360,-0.040504,,,
0.011224,-1.025288,-0.040016,,,
0.014152,-1.021872,-0.034648,,,
0.015616,-1.019920,-0.033672,,,
0.014640,-1.024800,-0.039040,,,
0.013664,-1.023336,-0.040504,,,
0.015128,-1.014552,-0.036112,,,
0.014152,-1.021384,-0.037576,,,
0.013664,-1.021872,-0.040504,,,
0.012688,-1.018944,-0.042456,,,
0.018056,-1.022848,-0.040504,,,
0.012200,-1.018944,-0.040504,,,
0.009272,-1.020896,-0.043432,,,
0.015128,-1.020896,-0.040992,,,
0.019032,-1.015040,-0.040992,,,
0.019032,-1.017480,-0.040504,,,
0.012200,-1.019920,-0.040504,,,
0.016592,-1.019432,-0.041968,,,
0.018056,-1.015528,-0.038064,,,
0.016104,-1.014064,-0.039528,,,
0.017080,-1.018944,-0.040992,,,
0.016104,-1.016992,-0.038064,,,
0.011712,-1.016016,-0.034648,,,
0.008296,-1.018456,-0.036112,,,
0.009760,-1.018944,-0.038064,,,
0.008296,-1.014552,-0.031720,,,
0.010736,-1.014064,-0.030256,,,
0.014152,-1.019432,-0.036600,,,
0.011712,-1.017480,-0.036600,,,
0.012200,-1.017480,-0.039040,,,
0.011712,-1.016016,-0.040992,,,
0.011224,-1.013088,-0.030256,,,
0.014152,-1.016016,-0.031232,,,
0.010248,-1.019432,-0.035624,,,
0.008784,-1.018944,-0.029280,,,
0.011224,-1.015040,-0.033184,,,
0.011712,-1.014064,-0.031720,,,
0.013176,-1.016016,-0.030256,,,
0.011224,-1.018456,-0.033184,,,
0.006344,-1.014552,-0.036112,,,
0.009760,-1.010648,-0.037088,,,
0.015128,-1.012600,-0.036600,,,
0.014640,-1.011624,-0.035136,,,
0.014640,-1.012600,-0.034160,,,
0.012688,-1.014552,-0.034648,,,
0.014152,-1.015528,-0.035624,,,
0.012200,-1.016016,-0.039040,,,
0.008296,-1.011624,-0.033184,,,
0.011712,-1.016016,-0.036600,,,
0.010248,-1.010160,-0.037576,,,
0.012200,-1.010160,-0.029280,,,
0.010248,-1.015528,-0.032696,,,
0.010248,-1.009672,-0.033184,,,
0.014152,-1.011624,-0.031720,,,
0.011224,-1.010648,-0.034648,,,
0.011224,-1.013576,-0.035624,,,
0.014640,-1.007720,-0.033184,,,
0.016104,-1.006256,-0.028792,,,
0.011224,-1.009672,-0.033672,,,
0.009760,-1.008208,-0.037088,,,
0.013664,-1.010648,-0.035136,,,
0.011712,-1.008208,-0.033672,,,
0.012200,-1.013088,-0.039528,,,
0.013664,-1.010160,-0.036600,,,
0.008784,-1.005280,-0.040016,,,
0.011224,-1.009672,-0.040992,,,
0.013176,-1.011136,-0.034648,,,
0.010248,-1.010160,-0.042456,,,
0.010248,-1.006744,-0.033184,,,
0.012200,-1.011136,-0.029768,,,
0.014152,-1.013088,-0.034160,,,
0.012688,-1.009184,-0.032208,,,
0.008296,-1.011136,-0.034648,,,
0.010248,-1.011624,-0.036112,,,
0.010736,-1.007232,-0.035136,,,
0.006832,-1.007720,-0.039040,,,
0.007320,-1.007720,-0.036112,,,
0.007808,-1.001376,-0.034648,,,
0.009760,-1.008208,-0.034648,,,
0.011224,-1.009184,-0.033672,,,
0.016592,-1.007232,-0.037576,,,
0.014640,-1.010160,-0.039528,,,
0.009760,-1.004792,-0.040016,,,
0.013176,-1.008696,-0.037576,,,
0.016592,-1.008696,-0.036112,,,
0.014152,-1.004792,-0.037576,,,
0.011712,-1.003816,-0.036112,,,
0.018544,-1.007720,-0.031720,,,
0.014640,-1.011624,-0.032696,,,
0.011712,-1.008208,-0.036112,,,
0.017568,-1.008696,-0.039528,,,
0.010736,-1.004304,-0.032696,,,
0.011712,-1.007232,-0.033672,,,
0.015616,-1.002840,-0.035624,,,
0.014152,-1.005280,-0.035136,,,
0.017080,-1.010160,-0.036600,,,
0.012200,-1.002352,-0.037576,,,
0.009272,-1.003816,-0.037576,,,
0.013176,-1.005768,-0.032696,,,
0.014640,-1.002352,-0.038552,,,
0.014152,-1.007232,-0.034160,,,
0.015128,-1.009672,-0.031232,,,
0.012688,-0.997472,-0.040016,,,
0.013176,-0.998936,-0.041968,,,
0.013176,-1.006744,-0.040992,,,
0.009760,-1.003816,-0.040992,,,
0.012200,-1.000400,-0.037576,,,
0.018544,-1.005280,-0.037576,,,
0.016592,-1.006256,-0.038552,,,
0.018056,-1.002840,-0.038064,,,
0.016592,-0.999912,-0.034160,,,
0.018056,-0.996496,-0.037576,,,
0.020008,-1.003328,-0.039528,,,
0.016592,-1.005280,-0.040992,,,
0.015616,-0.998936,-0.042456,,,
0.014640,-1.005280,-0.037576,,,
0.016104,-1.002840,-0.036600,,,
0.014640,-0.999424,-0.037088,,,
0.016104,-1.001864,-0.040016,,,
0.016592,-1.000888,-0.036600,,,
0.015616,-1.004304,-0.030256,,,
0.012688,-1.000400,-0.041480,,,
0.014640,-0.998448,-0.041480,,,
0.016592,-1.000400,-0.035136,,,
0.014152,-1.000888,-0.036600,,,
0.012200,-0.999424,-0.034160,,,
0.016104,-0.997960,-0.034648,,,
0.015616,-1.000400,-0.034160,,,
0.011224,-1.000400,-0.035624,,,
0.011712,-0.998936,-0.038552,,,
0.012200,-1.002352,-0.043920,,,
0.013176,-1.003328,-0.043432,,,
0.014152,-0.999424,-0.045872,,,
0.014152,-1.000400,-0.045384,,,
0.013664,-1.001376,-0.038064,,,
0.013176,-0.999912,-0.042944,,,
0.010736,-0.994544,-0.049288,,,
0.010248,-0.998936,-0.043432,,,
0.015616,-0.997472,-0.039040,,,
0.013176,-1.000400,-0.046360,,,
0.008784,-1.002840,-0.045384,,,
0.012688,-1.000400,-0.042456,,,
0.010736,-1.004792,-0.045872,,,
0.010736,-1.000400,-0.045872,,,
0.012200,-1.001864,-0.046360,,,
0.011224,-1.004792,-0.048312,,,
0.012200,-1.006256,-0.048800,,,
0.016104,-1.004792,-0.042456,,,
0.014640,-0.996008,-0.049288,,,
0.012688,-1.000888,-0.047336,,,
0.012200,-1.005280,-0.043432,,,
0.008296,-0.998936,-0.044896,,,
0.009760,-0.998936,-0.049288,,,
0.008296,-1.002840,-0.051240,,,
0.008784,-1.001864,-0.045872,,,
0.013664,-1.000888,-0.047824,,,
0.010248,-1.001864,-0.048800,,,
0.005856,-1.006744,-0.052704,,,
0.007808,-1.005280,-0.053680,,,
0.007808,-1.000400,-0.053680,,,
0.006832,-1.004792,-0.048312,,,
0.008296,-0.998936,-0.052216,,,
0.009760,-1.001376,-0.050264,,,
0.007320,-1.003328,-0.049776,,,
0.009272,-1.001864,-0.058072,,,
0.011224,-1.003328,-0.051728,,,
0.008784,-1.000400,-0.047336,,,
0.007320,-0.998936,-0.048800,,,
0.007320,-0.998936,-0.054656,,,
0.009272,-1.003328,-0.054168,,,
0.008296,-1.003816,-0.055144,,,
0.012688,-1.002352,-0.057096,,,
0.015128,-1.005768,-0.055632,,,
0.007808,-1.005280,-0.055632,,,
0.005856,-1.006256,-0.050264,,,
0.009760,-1.007232,-0.050264,,,
0.007808,-1.003328,-0.055632,,,
-0.000976,-1.002840,-0.052704,,,
0.007808,-1.003816,-0.054168,,,
0.008296,-1.005280,-0.050752,,,
0.002440,-1.003816,-0.049288,,,
0.006832,-1.002352,-0.055144,,,
0.008296,-1.004792,-0.053680,,,
0.013176,-1.004792,-0.054656,,,
0.007320,-1.006256,-0.057096,,,
0.007808,-1.007232,-0.058072,,,
0.006344,-1.004304,-0.061488,,,
0.006832,-1.007232,-0.057096,,,
0.009760,-1.006256,-0.054168,,,
0.004880,-1.005280,-0.052216,,,
0.008784,-1.006256,-0.056608,,,
0.013176,-1.004304,-0.059048,,,
0.013664,-1.010648,-0.057584,,,
0.011712,-1.008208,-0.063440,,,
0.006344,-1.008208,-0.060024,,,
0.009760,-1.008208,-0.062952,,,
0.009272,-1.006256,-0.057584,,,
0.003416,-1.012112,-0.052216,,,
0.007320,-1.013088,-0.057584,,,
0.010248,-1.009672,-0.056608,,,
0.009272,-1.005768,-0.057584,,,
0.007320,-1.006256,-0.059536,,,
0.006832,-1.007720,-0.056120,,,
0.005856,-1.007720,-0.056120,,,
0.010736,-1.008208,-0.055144,,,
0.009272,-1.006744,-0.058560,,,
0.007808,-1.004304,-0.060512,,,
0.012200,-1.008208,-0.056120,,,
0.014152,-1.011624,-0.058072,,,
0.009272,-1.008208,-0.060024,,,
0.006832,-1.008696,-0.054168,,,
0.009760,-1.007232,-0.057096,,,
0.015616,-1.009672,-0.059536,,,
0.013664,-1.010648,-0.055144,,,
0.008296,-1.009672,-0.058072,,,
0.012200,-1.012600,-0.060024,,,
0.010736,-1.011624,-0.058072,,,
0.012200,-1.010160,-0.060024,,,
0.011712,-1.009184,-0.061000,,,
0.010248,-1.012600,-0.063440,,,
0.011224,-1.013088,-0.061488,,,
0.015616,-1.009672,-0.052216,,,
0.014640,-1.009672,-0.058072,,,
0.010736,-1.011624,-0.063928,,,
0.009760,-1.011136,-0.054656,,,
0.014640,-1.012600,-0.055144,,,
0.016592,-1.009672,-0.056608,,,
0.012200,-1.012112,-0.053680,,,
0.016592,-1.012600,-0.054168,,,
0.018544,-1.008208,-0.052216,,,
0.014640,-1.011624,-0.056120,,,
0.015128,-1.011136,-0.057584,,,
0.012688,-1.012600,-0.052216,,,
0.012200,-1.008696,-0.051240,,,
0.012688,-1.010160,-0.056120,,,
0.013176,-1.014552,-0.054168,,,
0.014640,-1.012112,-0.058072,,,
0.014640,-1.011624,-0.057584,,,
0.016104,-1.012112,-0.051240,,,
0.015616,-1.011624,-0.053192,,,
0.014640,-1.010160,-0.054656,,,
0.013664,-1.012600,-0.054656,,,
0.018544,-1.012112,-0.050264,,,
0.017568,-1.009184,-0.049776,,,
0.013176,-1.011136,-0.051240,,,
0.011224,-1.012600,-0.051240,,,
0.013664,-1.009184,-0.049288,,,
0.016592,-1.010160,-0.045872,,,
0.021960,-1.013576,-0.048312,,,
0.018544,-1.013088,-0.048800,,,
0.013176,-1.012112,-0.050264,,,
0.015128,-1.010160,-0.054656,,,
0.019520,-1.009184,-0.054168,,,
0.020008,-1.010160,-0.053192,,,
0.012200,-1.010648,-0.055632,,,
0.012688,-1.011136,-0.053192,,,
0.015128,-1.008208,-0.053192,,,
0.021472,-1.011136,-0.052216,,,
0.019520,-1.012112,-0.051728,,,
0.018544,-1.012112,-0.049776,,,
0.014152,-1.013576,-0.049288,,,
0.016592,-1.011624,-0.052216,,,
0.020008,-1.011624,-0.048312,,,
0.015128,-1.007232,-0.051240,,,
0.016104,-1.006256,-0.053192,,,
0.016592,-1.012112,-0.053680,,,
0.017080,-1.007720,-0.053680,,,
0.016104,-1.014064,-0.052216,,,
0.016592,-1.015528,-0.051728,,,
0.017568,-1.006744,-0.048312,,,
0.021472,-1.006256,-0.053192,,,
0.016592,-1.006744,-0.059048,,,
0.019032,-1.009184,-0.045872,,,
0.017080,-1.005768,-0.043432,,,
0.014152,-1.008696,-0.051240,,,
0.020008,-1.013088,-0.045872,,,
0.019520,-1.008208,-0.045872,,,
0.015128,-1.010160,-0.050752,,,
0.014640,-1.012600,-0.051728,,,
0.021472,-1.012112,-0.049776,,,
0.019032,-1.006256,-0.045872,,,
0.018544,-1.006744,-0.048800,,,
0.012688,-1.008208,-0.052704,,,
0.011224,-1.004792,-0.047824,,,
0.017568,-1.011624,-0.047336,,,
0.020496,-1.010160,-0.046360,,,
0.018544,-1.003816,-0.042944,,,
0.015128,-1.003816,-0.048800,,,
0.018056,-1.006256,-0.049776,,,
0.019032,-1.007720,-0.044896,,,
0.018544,-1.010160,-0.048312,,,
0.022936,-1.011136,-0.051728,,,
0.020496,-1.006256,-0.048312,,,
0.015128,-1.005768,-0.047824,,,
0.015616,-1.006744,-0.050752,,,
0.022448,-1.004304,-0.048312,,,
0.027328,-1.005280,-0.046360,,,
0.023912,-1.007232,-0.047824,,,
0.022448,-1.008208,-0.045872,,,
0.018544,-1.001864,-0.046360,,,
0.022936,-1.002840,-0.046360,,,
0.020984,-1.008208,-0.044408,,,
0.019032,-1.005280,-0.046848,,,
0.021960,-0.999424,-0.046360,,,
0.023424,-0.996984,-0.046360,,,
0.018544,-1.000888,-0.047824,,,
0.016592,-1.004792,-0.040992,,,
0.020008,-1.002840,-0.046848,,,
0.020496,-1.004792,-0.053680,,,
0.018056,-1.012600,-0.050752,,,
0.019032,-1.005768,-0.052704,,,
0.022936,-0.996984,-0.054168,,,
0.019032,-0.997472,-0.047824,,,
0.018056,-0.997472,-0.043920,,,
0.017568,-1.002352,-0.048312,,,
0.017568,-1.001864,-0.044896,,,
0.019032,-0.997960,-0.046360,,,
0.017568,-1.000400,-0.047336,,,
0.022936,-1.000888,-0.044408,,,
0.020984,-1.002840,-0.047336,,,
0.018056,-1.001864,-0.046848,,,
0.023424,-1.000888,-0.045872,,,
0.023912,-0.998448,-0.051240,,,
0.020496,-1.000888,-0.049776,,,
0.020496,-1.001864,-0.046848,,,
0.023912,-0.995032,-0.050752,,,
0.018544,-0.998936,-0.051728,,,
0.018544,-1.000400,-0.052704,,,
0.024400,-0.999424,-0.051240,,,
0.019520,-1.001376,-0.053192,,,
0.016592,-1.002352,-0.053680,,,
0.020008,-1.002352,-0.052704,,,
0.018544,-1.000888,-0.051728,,,
0.018056,-0.998936,-0.055144,,,
0.017080,-1.001376,-0.052704,,,
0.019520,-1.001376,-0.049776,,,
0.021960,-1.003328,-0.050264,,,
0.019520,-1.001864,-0.054656,,,
0.020008,-0.997472,-0.057096,,,
0.023424,-0.997472,-0.049776,,,
0.020984,-0.997472,-0.054656,,,
0.022936,-0.995032,-0.055632,,,
0.024400,-0.995520,-0.055144,,,
0.020008,-0.996984,-0.053680,,,
0.019520,-0.999424,-0.059048,,,
0.017080,-1.000888,-0.059536,,,
0.021960,-0.998448,-0.054168,,,
0.023912,-0.997472,-0.054168,,,
0.019520,-0.997960,-0.054656,,,
0.017080,-0.996984,-0.057096,,,
0.024888,-0.996984,-0.058072,,,
0.027816,-1.002352,-0.058560,,,
0.016104,-0.997960,-0.060024,,,
0.020984,-0.995520,-0.060512,,,
0.020008,-0.999912,-0.055632,,,
0.020496,-0.998936,-0.056120,,,
0.026352,-0.996496,-0.059536,,,
0.022448,-0.998448,-0.055632,,,
0.022936,-0.996008,-0.055632,,,
0.021472,-0.995032,-0.056120,,,
0.017568,-0.996984,-0.059536,,,
0.022936,-0.993568,-0.059536,,,
0.029768,-0.995520,-0.059536,,,
0.023912,-0.997960,-0.061000,,,
0.023912,-1.000400,-0.056608,,,
0.019520,-0.999912,-0.062464,,,
0.019520,-0.996008,-0.061000,,,
0.024888,-1.002352,-0.060512,,,
0.023424,-1.002840,-0.059536,,,
0.022448,-0.997960,-0.060024,,,
0.020984,-1.002840,-0.061976,,,
0.023912,-0.999424,-0.060024,,,
0.025864,-0.998936,-0.061000,,,
0.020984,-1.000888,-0.066368,,,
0.021472,-0.997960,-0.062952,,,
0.024888,-0.999912,-0.059536,,,
0.020984,-0.995520,-0.061000,,,
0.022448,-0.997960,-0.064904,,,
0.020496,-0.999912,-0.063440,,,
0.024400,-0.998936,-0.058072,,,
0.025376,-1.000400,-0.063440,,,
0.018544,-1.003328,-0.067832,,,
0.021960,-1.003816,-0.064416,,,
0.020984,-0.997472,-0.064904,,,
0.021472,-0.999424,-0.069784,,,
0.026840,-1.001864,-0.066856,,,
0.032696,-0.998448,-0.064416,,,
0.025864,-1.000888,-0.062464,,,
0.021472,-0.993568,-0.060024,,,
0.021960,-0.996496,-0.063928,,,
0.020008,-1.003816,-0.067344,,,
0.024888,-1.000888,-0.068320,,,
0.026352,-1.002840,-0.070272,,,
0.024400,-1.003328,-0.063928,,,
0.024400,-1.003328,-0.065392,,,
0.023912,-1.000400,-0.065392,,,
0.024400,-1.003328,-0.058560,,,
0.025864,-1.000400,-0.062952,,,
0.022936,-1.001376,-0.066856,,,
0.022448,-0.998448,-0.066856,,,
0.022448,-0.994544,-0.063440,,,
0.024400,-1.000888,-0.063928,,,
0.022448,-1.001864,-0.061488,,,
0.019520,-1.001376,-0.063440,,,
0.022448,-1.000888,-0.068808,,,
0.025376,-1.000888,-0.065392,,,
0.026840,-1.001864,-0.067832,,,
0.025376,-1.000888,-0.063928,,,
0.019520,-1.002352,-0.064904,,,
0.019520,-1.002352,-0.069784,,,
0.021960,-0.997960,-0.068320,,,
0.023424,-0.998448,-0.064416,,,
0.021960,-1.002352,-0.064416,,,
0.021472,-0.999912,-0.066856,,,
0.024888,-0.996496,-0.068808,,,
0.021472,-1.005280,-0.070272,,,
0.026352,-1.006744,-0.065880,,,
0.023424,-1.000400,-0.070272,,,
0.016104,-0.999424,-0.070760,,,
0.020984,-1.000888,-0.064904,,,
